RESULTID,RACEID,DRIVERID,CONSTRUCTORID,NUMBER,GRID,POSITION,POSITIONTEXT,POSITIONORDER,POINTS,LAPS,TIME_x,MILLISECONDS,FASTESTLAP,RANK,FASTESTLAPTIME,FASTESTLAPSPEED,STATUSID,CONSTRUCTORREF,NAME_x,NATIONALITY,URL_x,YEAR,ROUND,CIRCUITID,NAME_y,DATE,TIME_y,URL_y,FP1_DATE,FP1_TIME,FP2_DATE,FP2_TIME,FP3_DATE,FP3_TIME,QUALI_DATE,QUALI_TIME,SPRINT_DATE,SPRINT_TIME
20802,842,18,1,4.0,4,2.0,2,2,18,56,+3.261,5863093.0,50.0,4.0,1:41.264,197.057,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,2,2,Malaysian Grand Prix,2011-04-10,08:00:00.000,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,,,,,,,,,,
20808,842,1,1,3.0,2,8.0,8,8,4,56,+1:09.957,5929789.0,54.0,5.0,1:41.512,196.575,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,2,2,Malaysian Grand Prix,2011-04-10,08:00:00.000,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,,,,,,,,,,
20809,842,30,131,7.0,11,9.0,9,9,2,56,+1:24.896,5944728.0,45.0,11.0,1:42.491,194.698,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,2,2,Malaysian Grand Prix,2011-04-10,08:00:00.000,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,,,,,,,,,,
20812,842,3,131,8.0,9,12.0,12,12,0,55,,,45.0,8.0,1:41.778,196.062,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,2,2,Malaysian Grand Prix,2011-04-10,08:00:00.000,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,,,,,,,,,,
20825,843,1,1,3.0,3,1.0,1,1,25,56,1:36:58.226,5818226.0,48.0,2.0,1:40.415,195.424,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,3,17,Chinese Grand Prix,2011-04-17,07:00:00.000,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,,,,,,,,,,
20828,843,18,1,4.0,2,4.0,4,4,12,56,+10.000,5828226.0,39.0,3.0,1:40.623,195.021,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,3,17,Chinese Grand Prix,2011-04-17,07:00:00.000,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,,,,,,,,,,
20829,843,3,131,8.0,4,5.0,5,5,10,56,+13.448,5831674.0,41.0,5.0,1:41.166,193.974,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,3,17,Chinese Grand Prix,2011-04-17,07:00:00.000,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,,,,,,,,,,
20832,843,30,131,7.0,14,8.0,8,8,4,56,+31.026,5849252.0,46.0,6.0,1:41.215,193.88,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,3,17,Chinese Grand Prix,2011-04-17,07:00:00.000,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,,,,,,,,,,
20852,844,1,1,3.0,4,4.0,4,4,12,58,+40.232,5457790.0,48.0,4.0,1:30.108,213.264,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,4,5,Turkish Grand Prix,2011-05-08,12:00:00.000,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,,,,,,,,,,
20853,844,3,131,8.0,3,5.0,5,5,10,58,+47.539,5465097.0,47.0,7.0,1:30.573,212.169,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,4,5,Turkish Grand Prix,2011-05-08,12:00:00.000,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,,,,,,,,,,
20854,844,18,1,4.0,6,6.0,6,6,8,58,+59.431,5476989.0,47.0,13.0,1:31.167,210.786,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,4,5,Turkish Grand Prix,2011-05-08,12:00:00.000,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,,,,,,,,,,
20860,844,30,131,7.0,8,12.0,12,12,0,58,+1:25.444,5503002.0,47.0,12.0,1:31.153,210.819,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,4,5,Turkish Grand Prix,2011-05-08,12:00:00.000,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,,,,,,,,,,
20874,845,1,1,3.0,3,2.0,2,2,18,66,+0.630,5943931.0,52.0,1.0,1:26.727,193.227,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,5,4,Spanish Grand Prix,2011-05-22,12:00:00.000,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,,,,,,,,,,
20875,845,18,1,4.0,5,3.0,3,3,15,66,+35.697,5978998.0,63.0,7.0,1:27.518,191.48,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,5,4,Spanish Grand Prix,2011-05-22,12:00:00.000,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,,,,,,,,,,
20878,845,30,131,7.0,10,6.0,6,6,8,65,,,34.0,15.0,1:29.463,187.317,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,5,4,Spanish Grand Prix,2011-05-22,12:00:00.000,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,,,,,,,,,,
20879,845,3,131,8.0,7,7.0,7,7,6,65,,,34.0,13.0,1:29.155,187.964,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,5,4,Spanish Grand Prix,2011-05-22,12:00:00.000,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,,,,,,,,,,
20899,846,18,1,4.0,2,3.0,3,3,15,78,+2.378,7780751.0,78.0,3.0,1:16.463,157.252,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,6,6,Monaco Grand Prix,2011-05-29,12:00:00.000,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,,,,,,,,,,
20902,846,1,1,3.0,9,6.0,6,6,8,78,+27.210,7805583.0,54.0,5.0,1:17.847,154.456,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,6,6,Monaco Grand Prix,2011-05-29,12:00:00.000,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,,,,,,,,,,
20907,846,3,131,8.0,7,11.0,11,11,0,76,,,56.0,10.0,1:18.699,152.784,12,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,6,6,Monaco Grand Prix,2011-05-29,12:00:00.000,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,,,,,,,,,,
20918,846,30,131,7.0,5,,R,22,0,32,,,30.0,15.0,1:19.801,150.674,5,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,6,6,Monaco Grand Prix,2011-05-29,12:00:00.000,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,,,,,,,,,,
20920,847,18,1,4.0,7,1.0,1,1,25,70,4:04:39.537,14679537.0,69.0,1.0,1:16.956,204.007,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,7,7,Canadian Grand Prix,2011-06-12,17:00:00.000,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,,,,,,,,,,
20923,847,30,131,7.0,8,4.0,4,4,12,70,+14.219,14693756.0,70.0,4.0,1:19.138,198.382,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,7,7,Canadian Grand Prix,2011-06-12,17:00:00.000,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,,,,,,,,,,
20930,847,3,131,8.0,6,11.0,11,11,0,70,+50.454,14729991.0,69.0,9.0,1:20.071,196.07,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,7,7,Canadian Grand Prix,2011-06-12,17:00:00.000,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,,,,,,,,,,
20943,847,1,1,3.0,5,,R,24,0,7,,,7.0,23.0,1:37.761,160.591,4,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,7,7,Canadian Grand Prix,2011-06-12,17:00:00.000,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,,,,,,,,,,
20947,848,1,1,3.0,3,4.0,4,4,12,57,+46.190,6022359.0,47.0,6.0,1:42.947,189.499,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,
20949,848,18,1,4.0,6,6.0,6,6,8,57,+1:00.065,6036234.0,57.0,3.0,1:42.340,190.623,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,
20950,848,3,131,8.0,7,7.0,7,7,6,57,+1:38.090,6074259.0,53.0,12.0,1:43.649,188.215,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,
20960,848,30,131,7.0,8,17.0,17,17,0,56,,,50.0,18.0,1:44.578,186.544,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,8,12,European Grand Prix,2011-06-26,12:00:00.000,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,,,,,,,,,,
20971,849,1,1,3.0,10,4.0,4,4,12,52,+28.986,5350182.0,39.0,5.0,1:36.180,220.499,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,
20973,849,3,131,8.0,9,6.0,6,6,8,52,+1:00.665,5381861.0,32.0,13.0,1:37.073,218.47,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,
20976,849,30,131,7.0,13,9.0,9,9,2,52,+1:17.912,5399108.0,34.0,11.0,1:37.034,218.558,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,
20987,849,18,1,4.0,5,,R,20,0,39,,,31.0,10.0,1:36.982,218.675,61,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,9,9,British Grand Prix,2011-07-10,12:00:00.000,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,,,,,,,,,,
20992,850,1,1,3.0,2,1.0,1,1,25,60,1:37:30.334,5850334.0,59.0,1.0,1:34.302,196.526,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,
20998,850,3,131,8.0,6,7.0,7,7,6,59,,,51.0,7.0,1:36.181,192.686,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,
20999,850,30,131,7.0,10,8.0,8,8,4,59,,,49.0,6.0,1:35.628,193.8,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,
21013,850,18,1,4.0,7,,R,22,0,35,,,33.0,9.0,1:36.258,192.532,9,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,10,20,German Grand Prix,2011-07-24,12:00:00.000,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,,,,,,,,,,
21016,851,18,1,4.0,3,1.0,1,1,25,70,1:46:42.337,6402337.0,58.0,6.0,1:23.937,187.898,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,
21019,851,1,1,3.0,2,4.0,4,4,12,70,+48.338,6450675.0,61.0,2.0,1:23.661,188.517,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,
21024,851,3,131,8.0,7,9.0,9,9,2,69,,,64.0,9.0,1:24.857,185.86,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,
21037,851,30,131,7.0,9,,R,22,0,26,,,19.0,22.0,1:29.781,175.667,6,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,11,11,Hungarian Grand Prix,2011-07-31,12:00:00.000,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,,,,,,,,,,
21042,852,18,1,4.0,13,3.0,3,3,15,44,+9.669,5214562.0,39.0,2.0,1:50.062,229.092,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00.000,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,,,,,,,,,,
21044,852,30,131,7.0,24,5.0,5,5,10,44,+47.464,5252357.0,34.0,6.0,1:51.137,226.876,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00.000,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,,,,,,,,,,
21045,852,3,131,8.0,5,6.0,6,6,8,44,+48.674,5253567.0,39.0,8.0,1:52.263,224.601,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00.000,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,,,,,,,,,,
21061,852,1,1,3.0,2,,R,22,0,12,,,8.0,18.0,1:55.647,218.029,4,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,12,13,Belgian Grand Prix,2011-08-28,12:00:00.000,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,,,,,,,,,,
21065,853,18,1,4.0,3,2.0,2,2,18,53,+9.590,4855762.0,52.0,2.0,1:26.207,241.915,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,13,14,Italian Grand Prix,2011-09-11,12:00:00.000,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,,,,,,,,,,
21067,853,1,1,3.0,2,4.0,4,4,12,53,+17.417,4863589.0,52.0,1.0,1:26.187,241.971,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,13,14,Italian Grand Prix,2011-09-11,12:00:00.000,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,,,,,,,,,,
21068,853,30,131,7.0,8,5.0,5,5,10,53,+32.677,4878849.0,46.0,7.0,1:27.402,238.607,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,13,14,Italian Grand Prix,2011-09-11,12:00:00.000,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,,,,,,,,,,
21086,853,3,131,8.0,9,,R,23,0,0,,,,0.0,,,4,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,13,14,Italian Grand Prix,2011-09-11,12:00:00.000,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,,,,,,,,,,
21089,854,18,1,4.0,3,2.0,2,2,18,61,+1.737,7148494.0,54.0,1.0,1:48.454,168.392,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,14,15,Singapore Grand Prix,2011-09-25,12:00:00.000,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,,,,,,,,,,
21092,854,1,1,3.0,4,5.0,5,5,10,61,+1:07.766,7214523.0,54.0,4.0,1:50.832,164.779,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,14,15,Singapore Grand Prix,2011-09-25,12:00:00.000,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,,,,,,,,,,
21094,854,3,131,8.0,7,7.0,7,7,6,60,,,42.0,16.0,1:54.383,159.663,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,14,15,Singapore Grand Prix,2011-09-25,12:00:00.000,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,,,,,,,,,,
21110,854,30,131,7.0,8,,R,23,0,28,,,26.0,9.0,1:53.096,161.48,3,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,14,15,Singapore Grand Prix,2011-09-25,12:00:00.000,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,,,,,,,,,,
21112,855,18,1,4.0,2,1.0,1,1,25,53,1:30:53.427,5453427.0,52.0,1.0,1:36.568,216.481,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,15,22,Japanese Grand Prix,2011-10-09,06:00:00.000,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,,,,,,,,,,
21116,855,1,1,3.0,3,5.0,5,5,10,53,+24.268,5477695.0,49.0,9.0,1:37.645,214.093,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,15,22,Japanese Grand Prix,2011-10-09,06:00:00.000,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,,,,,,,,,,
21117,855,30,131,7.0,8,6.0,6,6,8,53,+27.120,5480547.0,53.0,12.0,1:37.916,213.501,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,15,22,Japanese Grand Prix,2011-10-09,06:00:00.000,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,,,,,,,,,,
21121,855,3,131,8.0,23,10.0,10,10,1,53,+44.322,5497749.0,50.0,3.0,1:36.614,216.378,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,15,22,Japanese Grand Prix,2011-10-09,06:00:00.000,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,,,,,,,,,,
21137,856,1,1,3.0,1,2.0,2,2,18,55,+12.019,5894013.0,54.0,3.0,1:40.459,201.216,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,16,35,Korean Grand Prix,2011-10-16,06:00:00.000,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,,,,,,,,,,
21139,856,18,1,4.0,3,4.0,4,4,12,55,+14.694,5896688.0,55.0,7.0,1:40.709,200.716,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,16,35,Korean Grand Prix,2011-10-16,06:00:00.000,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,,,,,,,,,,
21143,856,3,131,8.0,7,8.0,8,8,4,55,+54.053,5936047.0,49.0,9.0,1:41.770,198.624,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,16,35,Korean Grand Prix,2011-10-16,06:00:00.000,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,,,,,,,,,,
21159,856,30,131,7.0,12,,R,24,0,15,,,13.0,22.0,1:45.327,191.916,4,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,16,35,Korean Grand Prix,2011-10-16,06:00:00.000,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,,,,,,,,,,
21161,857,18,1,4.0,4,2.0,2,2,18,60,+8.433,5443435.0,60.0,4.0,1:27.967,209.737,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00.000,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,,,,,,,,,,
21164,857,30,131,7.0,11,5.0,5,5,10,60,+1:05.421,5500423.0,48.0,5.0,1:28.549,208.359,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00.000,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,,,,,,,,,,
21165,857,3,131,8.0,7,6.0,6,6,8,60,+1:06.851,5501853.0,59.0,6.0,1:28.600,208.239,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00.000,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,,,,,,,,,,
21166,857,1,1,3.0,5,7.0,7,7,6,60,+1:24.183,5519185.0,58.0,9.0,1:28.721,207.955,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,17,68,Indian Grand Prix,2011-10-30,09:30:00.000,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,,,,,,,,,,
21184,858,1,1,3.0,2,1.0,1,1,25,55,1:37:11.886,5831886.0,51.0,3.0,1:43.461,193.255,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,13:00:00.000,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,,,,,,,,,,
21186,858,18,1,4.0,3,3.0,3,3,15,55,+25.881,5857767.0,51.0,2.0,1:43.154,193.83,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,13:00:00.000,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,,,,,,,,,,
21189,858,3,131,8.0,7,6.0,6,6,8,55,+52.317,5884203.0,55.0,7.0,1:43.993,192.266,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,13:00:00.000,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,,,,,,,,,,
21190,858,30,131,7.0,8,7.0,7,7,6,55,+1:15.964,5907850.0,48.0,15.0,1:44.916,190.575,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,13:00:00.000,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,,,,,,,,,,
21210,859,18,1,4.0,3,3.0,3,3,15,71,+27.638,5565102.0,63.0,2.0,1:15.580,205.244,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,19,18,Brazilian Grand Prix,2011-11-27,16:00:00.000,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,,,,,,,,,,
21214,859,3,131,8.0,6,7.0,7,7,6,70,,,45.0,10.0,1:17.207,200.919,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,19,18,Brazilian Grand Prix,2011-11-27,16:00:00.000,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,,,,,,,,,,
21222,859,30,131,7.0,10,15.0,15,15,0,70,,,62.0,5.0,1:16.681,202.297,11,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2011,19,18,Brazilian Grand Prix,2011-11-27,16:00:00.000,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,,,,,,,,,,
21229,859,1,1,3.0,4,,R,22,0,46,,,35.0,11.0,1:17.209,200.914,6,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2011,19,18,Brazilian Grand Prix,2011-11-27,16:00:00.000,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,,,,,,,,,,
21232,860,18,1,3.0,2,1.0,1,1,25,58,1:34:09.565,5649565.0,56.0,1.0,1:29.187,214.053,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00.000,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,
21234,860,1,1,4.0,1,3.0,3,3,15,58,+4.075,5653640.0,57.0,4.0,1:29.538,213.214,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00.000,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,
21243,860,3,131,8.0,7,12.0,12,12,0,58,+57.642,5707207.0,53.0,14.0,1:30.931,209.948,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00.000,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,
21251,860,30,131,7.0,4,,R,20,0,10,,,4.0,18.0,1:34.021,203.048,6,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2012,1,1,Australian Grand Prix,2012-03-18,06:00:00.000,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,,,,,,,,,,
21258,861,1,1,4.0,1,3.0,3,3,15,56,+14.591,9906403.0,50.0,6.0,1:41.539,196.523,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00.000,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,
21265,861,30,131,7.0,3,10.0,10,10,1,56,+49.996,9941808.0,53.0,9.0,1:41.760,196.096,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00.000,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,
21268,861,3,131,8.0,7,13.0,13,13,0,56,+1:18.593,9970405.0,51.0,11.0,1:41.863,195.898,1,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00.000,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,
21269,861,18,1,3.0,2,14.0,14,14,0,56,+1:19.719,9971531.0,50.0,14.0,1:42.100,195.443,1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,2012,2,2,Malaysian Grand Prix,2012-03-25,08:00:00.000,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,,,,,,,,,,
