YEAR,RACEID,DRIVERID,AVG(MILLISECONDS)
2022,1096,815,90965.637931
2022,1087,825,119844.930233
2022,1075,844,101196.840000
2022,1074,822,102977.245614
2022,1075,847,101840.500000
2022,1076,839,91866.051724
2022,1076,4,92931.035088
2022,1076,855,92211.086207
2022,1089,846,91202.226415
2022,1088,825,81106.138889
2022,1088,854,81052.333333
2022,1094,815,83589.098592
2022,1085,840,103106.811321
2022,1085,847,102237.867925
2022,1085,830,101926.641509
2022,1084,822,72632.671429
2022,1084,4,72610.528571
2022,1083,842,219786.423077
2022,1083,815,159117.115385
2022,1082,844,82813.214286
2022,1081,840,114298.347826
2022,1084,849,73472.958333
2022,1084,848,72698.414286
2022,1084,854,72423.028571
2022,1084,1,71908.859155
2022,1084,844,71328.338028
2022,1083,4,159228.500000
2022,1082,20,83228.600000
2022,1082,817,83211.485714
2022,1081,854,113867.600000
2022,1086,844,85599.414286
2022,1081,855,114382.521739
2022,1081,846,112519.549020
2022,1080,20,110059.390625
2022,1079,852,90017.230769
2022,1078,848,99940.754386
2022,1078,817,100002.807018
2022,1077,846,88298.730159
2022,1077,830,87745.809524
2022,1088,817,81118.569444
2022,1093,4,110477.946429
2022,1093,847,110294.678571
2022,1093,1,109584.107143
2022,1092,20,133941.500000
2022,1092,852,134985.821429
2022,1092,815,133252.500000
2022,1091,1,125453.440678
2022,1089,854,91246.415094
2022,1074,852,103052.105263
2022,1088,4,80854.541667
2022,1088,847,80650.611111
2022,1088,815,80846.402778
2022,1087,849,120088.186047
2022,1086,852,88657.955882
2022,1086,848,87576.608696
2022,1086,4,86726.463768
2022,1086,846,86488.742857
2022,1087,4,118776.136364
2022,1084,855,72793.014286
2022,1084,852,72920.742857
2022,1084,20,72873.485714
2022,1085,4,102735.679245
2022,1085,846,102908.264151
2022,1085,839,103001.339623
2022,1085,855,104490.744681
2022,1086,854,87150.927536
2022,1087,832,117722.272727
2022,1084,825,72513.257143
2022,1087,20,118886.386364
2022,1088,844,80745.861111
2022,1088,839,80887.361111
2022,1089,4,88784.483871
2022,1091,842,125590.067797
2022,1091,20,125428.305085
2022,1092,830,132285.857143
2022,1093,815,109642.500000
2022,1080,4,109947.234375
2022,1078,844,99439.368421
2022,1078,20,100720.703704
2022,1079,832,89177.015152
2022,1079,854,90521.815385
2022,1079,839,89634.424242
2022,1079,846,89753.181818
2022,1079,825,91455.171875
2022,1080,832,109240.921875
2022,1075,832,101347.800000
2022,1080,848,120910.666667
2022,1080,849,111115.634921
2022,1081,848,113063.020000
2022,1082,846,83270.028571
2022,1083,849,159669.653846
2022,1083,822,256319.250000
2022,1083,825,159517.326923
2022,1083,854,159409.730769
2022,1075,807,103020.700000
2022,1089,825,92926.096154
2022,1089,849,92890.442308
2022,1089,1,91186.622642
2022,1091,830,125407.847458
2022,1091,854,127892.724138
2022,1092,840,134925.285714
2022,1094,822,85130.114286
2022,1094,839,85020.828571
2022,1094,817,84846.657143
2022,1095,822,83614.028169
2022,1074,839,103035.210526
2022,1075,855,102830.160000
2022,1075,849,98876.142857
2022,1093,849,111254.910714
2022,1074,846,103682.789474
2022,1096,852,92332.500000
2022,1096,1,91945.218182
2022,1095,840,83628.112676
2022,1095,854,83717.507042
2022,1095,844,83415.281690
2022,1095,815,83494.704225
2022,1095,1,83317.929577
2022,1094,840,85524.028571
2022,1094,855,85325.157143
2022,1094,846,85081.757143
2023,1115,825,93935.964286
2023,1102,807,93564.754386
2023,1107,807,82047.916667
2023,1106,855,81967.028986
2023,1106,4,80684.542857
2023,1105,839,81017.909091
2023,1104,807,86585.342105
2023,1104,822,85207.051948
2023,1104,847,84400.820513
2023,1104,830,83743.333333
2023,1102,848,93528.105263
2023,1113,815,104063.741935
2023,1109,844,85056.442857
2023,1115,840,93523.157895
2023,1115,4,93126.315789
2023,1114,839,104492.433962
2023,1114,825,105538.288462
2023,1114,852,105046.057692
2023,1114,847,104076.981132
2023,1114,832,103936.641509
2023,1114,844,103819.226415
2023,1113,857,103853.177419
2023,1107,842,73116.535211
2023,1112,1,87427.882353
2023,1112,832,86908.549020
2023,1111,1,120244.722222
2023,1110,858,114884.681818
2023,1110,822,114446.386364
2023,1110,1,113639.113636
2023,1109,847,85063.700000
2023,1109,822,85778.449275
2023,1108,857,98552.192308
2023,1102,840,93385.877193
2023,1098,842,100184.017544
2023,1099,842,98592.820000
2023,1099,856,99047.440000
2023,1099,858,99223.740000
2023,1100,857,157995.741379
2023,1100,856,125102.017857
2023,1101,1,109972.176471
2023,1102,852,93378.070175
2023,1098,848,100465.087719
2023,1104,4,84101.294872
2023,1104,844,84536.794872
2023,1104,858,86907.407895
2023,1105,807,81465.184615
2023,1105,842,81082.878788
2023,1106,844,80814.228571
2023,1116,857,105956.400000
2023,1102,839,93269.543860
2023,1098,822,100164.614035
2023,1098,4,99567.947368
2023,1098,847,99870.333333
2023,1098,832,99733.122807
2023,1098,815,99100.403509
2023,1098,839,102916.243902
2023,1098,825,100955.232143
2023,1099,840,97324.000000
2023,1099,855,99019.080000
2023,1100,847,158630.000000
2023,1100,830,157902.948276
2023,1099,4,97912.440000
2023,1101,852,110711.725490
2023,1101,855,112844.611111
2023,1102,815,92344.298246
2023,1106,815,81276.800000
2023,1116,852,103495.482143
2023,1114,1,103920.698113
2023,1112,859,88074.137255
2023,1112,830,86689.078431
2023,1111,859,120424.416667
2023,1111,839,120316.069444
2023,1111,848,120271.750000
2023,1110,807,115020.454545
2023,1109,825,86536.014493
2023,1108,815,98650.384615
2023,1107,839,73510.671429
2023,1107,847,72986.056338
2023,1107,1,72856.380282
2023,1106,825,82733.434783
2023,1116,848,103626.357143
2023,1106,832,80855.542857
2023,1102,830,92249.842105
2023,1102,822,93506.631579
2023,1102,825,93354.140351
2023,1102,832,92907.929825
2023,1102,4,92711.333333
2023,1101,847,110523.058824
2023,1100,839,125085.357143
2023,1100,852,158007.293103
2023,1100,4,157916.206897
2023,1099,830,97604.980000
2023,1098,830,98890.105263
2023,1098,852,100484.315789
2023,1099,832,98215.400000
2023,1105,4,80940.409091
2023,1120,840,91004.413793
2023,1120,848,91307.034483
2023,1110,846,114185.659091
2023,1109,1,84682.400000
2023,1109,846,84605.214286
2023,1108,855,98976.115385
2023,1108,852,99003.134615
2023,1108,4,98733.288462
2023,1107,857,74002.514286
2023,1107,830,72304.323944
2023,1106,822,81468.285714
2023,1106,842,81479.957143
2023,1106,848,81416.585714
2023,1105,825,81784.923077
2023,1099,846,99226.780000
2023,1105,840,80928.181818
2023,1105,832,80661.181818
2023,1104,825,87954.271429
2023,1104,848,85859.610390
2023,1104,846,84883.649351
2023,1102,858,94511.232143
2023,1102,844,93179.456140
2023,1119,830,106965.780000
2023,1118,840,99292.098592
2023,1118,4,99197.873239
2023,1117,858,104883.942857
2023,1116,844,102607.571429
2023,1116,807,103772.607143
2023,1116,825,104171.527273
2023,1119,842,107651.180000
2023,1113,832,103184.161290
2023,1113,842,103804.177419
2023,1114,815,292526.200000
2023,1114,858,115889.681818
2023,1115,857,92350.894737
2023,1115,844,92949.894737
2023,1117,830,103532.591549
2023,1117,844,103858.281690
2023,1117,807,104663.704225
2023,1117,842,104465.098592
2023,1117,855,104682.957746
2023,1117,4,115299.851064
2023,1118,815,99198.619718
2023,1118,822,119252.128205
2023,1112,855,88260.921569
2023,1119,840,107367.120000
2023,1119,857,107555.700000
2023,1120,832,91419.701754
2023,1120,825,91885.964912
2023,1120,817,91014.706897
2023,1120,1,90811.172414
2023,1120,844,90355.465517
2023,1119,825,107862.280000
2023,1118,847,106208.736842
2023,1118,846,98833.394366
2023,1117,846,104001.126761
2023,1117,852,104645.014085
2023,1117,847,104110.338028
2023,1117,832,103915.042254
2023,1106,857,81477.842857
2023,1100,807,157988.103448
2023,1101,830,109109.274510
2023,1101,815,109067.372549
2023,1101,840,110079.470588
2023,1101,846,110643.372549
2023,1101,857,110763.470588
2023,1102,846,93788.736842
2023,1102,856,93810.350877
2023,1104,832,84556.038462
2023,1104,842,84542.846154
2023,1104,852,86046.381579
2023,1105,846,81666.615385
2023,1106,830,80547.828571
2023,1106,847,82788.641509
2023,1115,859,94397.785714
2023,1108,856,99039.730769
2023,1109,857,85017.228571
2023,1120,842,91258.344828
2023,1109,840,85554.333333
2023,1109,852,86089.521739
2023,1109,848,85764.072464
2023,1110,830,112510.227273
2023,1110,852,114333.431818
2023,1110,855,114679.340909
2023,1111,846,120245.041667
2023,1111,4,120113.263889
2023,1111,852,120407.000000
2023,1111,825,120428.069444
2023,1115,815,93585.070175
2023,1109,855,86219.202899
2023,1110,844,113243.386364
2023,1110,840,114313.409091
2023,1110,848,114696.227273
2023,1110,847,113944.340909
2023,1110,839,114208.386364
2023,1110,842,114398.500000
2023,1112,822,87945.078431
2023,1112,842,88306.921569
2023,1113,1,103204.629032
2023,1113,846,103197.258065
2023,1113,4,104597.112903
2023,1113,859,104247.354839
2023,1114,846,103354.867925
2023,1115,807,94183.089286
2023,1109,807,86085.971014
2023,1117,1,103728.014085
2023,1117,840,106426.318182
2023,1118,832,99423.690141
2023,1118,858,100501.457143
2023,1118,817,101126.500000
2023,1119,844,107007.180000
2023,1119,839,107339.080000
2023,1120,830,90045.241379
2023,1120,847,90395.724138
2023,1120,858,91558.879310
2023,1119,858,107983.420000
2023,1120,852,90788.137931
2023,1120,807,91488.275862
2023,1120,839,91189.603448
2023,1101,844,109483.392157
2023,1116,817,104185.709091
2023,1116,822,103927.910714
2023,1117,857,104139.690141
2023,1118,1,99602.154930
2023,1118,842,99506.859155
2023,1098,807,101082.982143
2023,1098,856,101058.196429
2023,1099,847,98015.200000
2023,1099,844,98361.120000
2023,1099,807,98909.640000
2023,1099,852,98847.760000
2023,1100,848,102973.500000
2023,1100,840,157956.086207
2023,1100,858,125105.892857
2023,1100,822,158015.241379
2023,1120,846,90463.931034
2023,1102,857,94263.410714
2023,1104,839,84217.564103
2023,1104,856,85575.285714
2023,1105,830,79968.787879
2023,1105,855,81057.848485
2023,1105,815,80511.393939
2023,1105,852,81035.696970
2023,1105,848,81625.353846
2023,1105,858,81994.107692
2023,1106,856,82801.666667
2023,1108,846,98475.692308
2023,1108,844,98762.057692
2023,1108,832,98776.653846
2023,1109,815,84660.528571
2023,1101,4,109499.215686
2023,1108,830,98402.653846
2023,1107,856,73761.571429
2023,1107,815,72546.408451
2023,1106,858,81678.666667
2023,1106,839,81429.142857
2023,1106,1,80750.228571
2023,1105,844,81096.348485
2023,1105,857,81264.846154
2023,1105,1,80333.787879
2023,1104,855,85764.051948
2023,1104,815,86592.157895
2023,1102,855,93625.982456
2023,1101,807,111447.460000
2023,1101,856,110627.000000
2023,1101,848,110805.078431
2023,1108,847,98618.153846
2023,1100,815,157960.189655
2023,1099,857,99198.300000
2023,1099,822,100091.387755
2023,1099,1,98119.180000
2023,1099,839,98554.520000
2023,1099,815,97497.880000
2023,1098,857,103275.769231
2023,1098,858,100676.285714
2023,1102,847,92832.807018
2023,1101,839,110984.901961
2023,1101,822,111630.680000
2023,1101,858,111046.647059
2023,1101,825,110826.764706
2023,1098,844,99644.051282
2023,1115,847,92864.684211
2023,1119,4,107485.060000
2023,1119,832,107382.460000
2023,1119,817,107936.280000
2023,1119,852,109107.195652
2023,1119,815,107010.600000
2023,1119,847,107327.600000
2023,1118,807,100555.057143
2023,1118,852,99701.042254
2023,1118,830,98716.816901
2023,1117,839,104418.211268
2023,1117,825,86645.580645
2023,1117,817,104118.084507
2023,1116,858,103738.571429
2023,1116,1,102206.910714
2023,1107,825,74075.142857
2023,1114,822,146219.000000
2023,1114,857,103677.641509
2023,1113,822,105515.960784
2023,1113,858,104585.596774
2023,1113,807,104574.500000
2023,1112,858,88131.372549
2023,1112,807,88464.720000
2023,1112,847,87042.568627
2023,1111,858,93030.571429
2023,1111,815,120131.652778
2023,1110,817,114852.750000
2023,1109,832,85138.671429
2023,1108,822,98899.384615
2023,1108,858,98857.115385
2023,1112,815,86807.980392
2023,1117,815,103446.000000
2023,1117,822,104667.760563
2023,1117,848,104216.718310
2023,1116,840,103036.750000
2023,1116,4,103637.285714
2023,1116,847,102613.589286
2023,1116,830,102167.178571
2023,1115,852,94073.678571
2023,1114,848,111964.500000
2023,1114,4,104398.981132
2023,1114,830,102989.075472
2023,1113,830,103529.983871
2023,1113,839,104408.047619
2023,1112,848,87573.509804
2023,1112,857,88023.862745
2023,1118,857,101630.869565
2023,1111,842,120159.291667
2023,1111,844,87349.878049
2023,1111,840,120340.250000
2023,1111,847,120835.625000
2023,1110,832,117123.695652
2023,1109,842,124981.000000
2023,1109,817,85867.985507
2023,1109,858,86406.328358
2023,1109,830,84123.342857
2023,1108,825,94706.612903
2023,1108,839,95150.111111
2023,1108,848,98746.461538
2023,1107,822,73948.342857
2023,1107,840,73135.915493
2023,1120,4,90726.482759
2023,1111,807,120350.708333
2023,1111,855,84215.161290
2023,1112,844,86912.156863
2023,1112,840,88400.176471
2023,1113,825,104347.322581
2023,1113,848,104368.306452
2023,1113,855,104533.338710
2023,1114,859,105029.038462
2023,1114,840,113665.150000
2023,1114,807,105154.211538
2023,1115,830,92266.105263
2023,1115,846,92370.824561
2023,1115,842,93534.526316
2023,1120,822,91842.719298
2023,1120,815,90328.913793
2023,1107,844,72376.929577
2023,1119,807,108973.111111
2023,1119,848,107833.740000
2023,1118,855,152290.136364
2023,1118,839,100267.642857
2023,1116,855,104089.781818
2023,1111,822,120441.652778
2023,1111,832,120235.444444
2023,1111,830,120061.263889
2023,1120,855,91587.000000
2023,1120,857,90588.120690
2023,1119,822,108672.780000
2023,1119,855,107969.020000
2023,1119,1,107400.880000
2023,1119,846,124844.500000
2023,1101,832,109959.352941
2023,1107,846,72675.126761
2023,1107,832,72605.408451
2023,1106,852,81596.728571
2023,1106,840,81467.857143
2023,1106,846,81453.014286
2023,1106,807,81960.739130
2023,1105,822,81967.430769
2023,1105,856,81281.030769
2023,1105,847,80459.530303
2023,1104,840,80782.471698
2023,1104,857,85012.194805
2023,1104,1,84244.128205
2023,1102,1,93148.947368
2023,1102,842,93226.508772
2023,1101,842,110858.196078
2023,1107,4,72731.323944
2023,1100,855,158001.448276
2023,1100,825,108357.884615
2023,1100,846,157966.758621
2023,1100,842,125060.839286
2023,1100,832,157930.431034
2023,1100,1,157906.034483
2023,1099,848,104664.666667
2023,1099,825,98794.400000
2023,1098,855,101364.017857
2023,1098,846,102606.763636
2023,1098,840,99846.280702
2023,1098,1,99784.438596
2023,1115,855,93601.666667
2023,1116,832,102437.428571
2023,1112,846,87580.235294
2023,1116,839,108074.833333
2023,1116,842,103024.250000
2023,1116,815,102496.821429
2023,1116,846,102358.785714
2023,1115,858,96705.150000
2023,1115,848,93687.403509
2023,1115,822,93433.877193
2023,1115,839,93360.666667
2023,1114,855,105091.557692
2023,1114,842,104558.037736
2023,1113,847,103261.180328
2023,1113,844,103525.725806
2023,1112,825,88675.340000
2023,1112,839,89101.974359
2023,1112,4,87596.803922
2023,1111,857,120291.541667
2023,1110,825,114822.818182
2023,1110,4,113787.136364
2023,1110,815,113017.159091
2023,1109,839,104073.000000
2023,1109,4,85204.900000
2023,1108,807,98915.403846
2023,1108,840,98835.019231
2023,1108,842,101208.456522
2023,1108,1,98533.096154
2023,1107,852,73978.285714
2023,1107,858,73571.300000
2023,1107,855,73689.142857
2023,1107,848,73286.957746
2024,1144,840,91346.736842
2024,1125,844,108503.160714
2024,1134,4,110159.159091
2024,1133,855,86167.927536
2024,1133,822,85904.318841
2024,1133,852,85132.114286
2024,1131,815,72077.042254
2024,1129,844,96082.700000
2024,1129,857,90830.371429
2024,1128,858,113218.157895
2024,1128,817,113155.500000
2024,1127,840,82616.000000
2024,1134,858,110979.477273
2024,1126,817,96505.824561
2024,1126,852,96071.245614
2024,1125,858,109601.142857
2024,1123,840,84828.706897
2024,1122,839,98923.959184
2024,1122,860,97719.040000
2024,1122,840,97121.600000
2024,1122,847,97664.180000
2024,1121,815,96968.403509
2024,1140,847,85976.563380
2024,1143,825,96447.368421
2024,1142,815,99781.660000
2024,1142,825,99915.440000
2024,1142,846,99387.080000
2024,1142,832,98757.500000
2024,1141,815,111100.884058
2024,1141,830,110354.057971
2024,1140,839,87078.042857
2024,1140,857,86207.436620
2024,1140,859,87432.371429
2024,1143,855,96327.771930
2024,1139,847,102963.107143
2024,1139,852,103870.018182
2024,1139,857,102349.285714
2024,1139,846,102232.017857
2024,1139,830,102304.482143
2024,1138,822,100170.491803
2024,1138,848,104046.866667
2024,1138,847,98606.629032
2024,1137,844,109586.607843
2024,1144,857,90984.689655
2024,1141,807,98595.633333
2024,1142,842,102464.866667
2024,1142,1,98665.640000
2024,1142,839,100572.020408
2024,1142,859,100339.480000
2024,1143,832,96189.456140
2024,1143,815,97109.921053
2024,1143,1,96867.456140
2024,1143,859,96982.087719
2024,1143,840,121445.250000
2024,1144,847,90186.706897
2024,1144,825,92471.719298
2024,1144,848,91307.754386
2024,1139,861,103243.178571
2024,1121,825,98447.464286
2024,1121,817,98458.928571
2024,1122,4,97580.640000
2024,1122,857,97505.600000
2024,1122,852,98955.224490
2024,1122,807,98405.380000
2024,1122,817,99265.061224
2024,1123,832,83221.431034
2024,1123,825,84753.052632
2024,1123,855,85458.526316
2024,1124,847,130368.245283
2024,1125,842,109317.446429
2024,1135,857,76011.888889
2024,1131,1,71632.957746
2024,1131,817,72168.549296
2024,1131,852,72513.471429
2024,1131,822,72602.471429
2024,1131,855,72966.857143
2024,1132,832,96045.711538
2024,1132,4,96358.384615
2024,1132,825,96869.461538
2024,1133,848,85779.101449
2024,1133,847,84633.671429
2024,1134,847,109023.636364
2024,1134,855,132070.200000
2024,1125,825,109465.839286
2024,1135,832,76078.555556
2024,1135,840,76989.169014
2024,1135,852,77615.000000
2024,1135,848,77270.845070
2024,1136,844,84542.018868
2024,1136,846,84658.113208
2024,1138,830,97959.935484
2024,1138,844,98629.048387
2024,1138,861,99325.491803
2024,1139,1,108064.000000
2024,1139,840,104120.400000
2024,1139,855,104706.890909
2024,1144,830,90398.931034
2024,1139,844,101957.839286
2024,1139,815,103012.696429
2024,1139,859,103217.892857
2024,1140,844,85777.281690
2024,1141,846,110808.724638
2024,1141,859,111085.246377
2024,1141,857,110860.478261
2024,1141,860,111181.376812
2024,1142,844,98805.040000
2024,1143,846,96510.263158
2024,1143,4,96231.403509
2024,1143,852,96954.789474
2024,1143,822,96764.315789
2024,1138,817,100694.540984
2024,1121,4,97888.228070
2024,1121,807,98613.821429
2024,1123,844,83262.224138
2024,1124,830,129501.245283
2024,1124,846,130061.622642
2024,1124,1,130418.716981
2024,1124,852,132022.461538
2024,1124,842,133050.615385
2024,1125,847,108772.821429
2024,1125,840,109559.642857
2024,1125,855,109361.482143
2024,1125,1,109116.785714
2024,1133,840,85142.357143
2024,1126,839,96309.157895
2024,1127,815,82222.666667
2024,1128,847,110370.038462
2024,1129,815,92368.000000
2024,1130,830,80306.469697
2024,1130,844,80650.545455
2024,1130,857,80817.984848
2024,1130,839,81395.696970
2024,1130,817,82219.646154
2024,1132,830,95163.923077
2024,1132,852,96660.807692
2024,1132,858,96846.519231
2024,1131,846,71735.218750
2024,1134,842,110486.477273
2024,1134,840,110455.704545
2024,1135,847,76251.888889
2024,1135,4,76888.056338
2024,1135,807,76968.070423
2024,1135,1,76321.083333
2024,1135,855,78307.685714
2024,1136,848,85814.773585
2024,1137,847,109986.960784
2024,1137,860,111198.705882
2024,1137,839,111987.020000
2024,1138,839,99943.868852
2024,1134,815,110005.340909
2024,1128,830,110377.012821
2024,1128,1,110390.538462
2024,1129,4,90934.814286
2024,1129,840,91022.171429
2024,1129,848,92096.923077
2024,1129,807,91125.014286
2024,1129,832,92086.000000
2024,1130,807,81430.939394
2024,1131,847,71307.014085
2024,1131,844,72251.464789
2024,1132,847,96111.424242
2024,1133,1,84240.985714
2024,1133,807,85727.144928
2024,1127,858,83488.758065
2024,1134,830,109233.318182
2024,1134,848,110470.250000
2024,1134,807,111042.568182
2024,1134,852,110767.659091
2024,1135,839,77357.704225
2024,1136,857,84592.283019
2024,1136,1,84972.584906
2024,1136,830,85257.716981
2024,1136,815,85563.679245
2024,1136,825,85642.056604
2024,1136,842,86520.596154
2024,1136,839,86411.269231
2024,1124,840,132207.673077
2024,1121,844,97270.368421
2024,1121,847,97395.263158
2024,1121,857,97558.315789
2024,1121,852,98468.285714
2024,1121,839,98860.571429
2024,1122,830,96865.460000
2024,1122,844,97238.240000
2024,1122,848,98632.540000
2024,1123,815,84192.275862
2024,1123,839,85628.456140
2024,1124,822,132354.980769
2024,1124,839,132783.038462
2024,1137,830,110884.411765
2024,1124,825,132336.250000
2024,1125,846,108327.267857
2024,1125,857,109084.857143
2024,1125,817,115062.696970
2024,1126,840,96404.368421
2024,1126,4,96262.859649
2024,1127,830,81353.206349
2024,1127,807,83073.048387
2024,1127,817,83111.500000
2024,1127,839,83373.532258
2024,1127,842,83467.209677
2024,1127,822,83574.112903
2024,1127,852,82953.354839
2024,1123,807,85024.068966
2024,1123,817,84883.350877
2024,1124,857,130397.943396
2024,1124,855,247418.500000
2024,1125,807,109161.250000
2024,1125,848,109251.071429
2024,1126,830,95745.403509
2024,1126,846,95611.859649
2024,1126,847,96222.192982
2024,1126,858,95686.666667
2024,1126,855,96488.684211
2024,1127,857,81577.523810
2024,1123,822,85424.017544
2024,1127,848,86033.901961
2024,1127,825,83091.709677
2024,1127,4,83877.032258
2024,1128,844,110199.410256
2024,1128,846,110310.307692
2024,1128,852,112143.389610
2024,1129,825,91131.142857
2024,1129,852,91437.442857
2024,1129,858,94109.521739
2024,1129,842,91113.542857
2024,1130,842,81246.242424
2024,1130,858,82892.078125
2024,1144,807,90842.155172
2024,1137,4,111048.529412
2024,1137,817,112253.215686
2024,1137,840,111135.111111
2024,1139,825,103382.517857
2024,1139,807,103082.071429
2024,1139,848,104140.563636
2024,1139,839,104577.290909
2024,1140,822,87114.671429
2024,1141,852,110963.565217
2024,1142,822,100760.285714
2024,1143,857,96002.491228
2024,1143,807,98320.717949
2024,1126,857,96484.771930
2024,1144,844,90089.982759
2024,1144,859,92308.163636
2024,1144,1,90168.517241
2024,1144,822,94909.333333
2024,1121,846,97424.561404
2024,1121,1,97457.298246
2024,1121,855,98419.660714
2024,1122,855,99445.428571
2024,1122,842,121453.000000
2024,1123,830,84890.666667
2024,1123,857,83838.155172
2024,1123,847,83655.964286
2024,1141,839,110636.333333
2024,1134,857,109050.295455
2024,1134,817,110271.954545
2024,1135,825,77622.901408
2024,1136,832,84836.754717
2024,1137,855,112291.137255
2024,1138,857,98296.677419
2024,1138,832,99171.129032
2024,1138,825,101963.263158
2024,1139,842,103485.660714
2024,1140,846,85359.225352
2024,1140,842,86776.957143
2024,1140,4,101749.266667
2024,1141,847,110691.231884
2024,1133,844,84309.642857
2024,1141,844,110791.405797
2024,1141,1,111089.608696
2024,1141,822,111275.623188
2024,1141,855,111508.391304
2024,1142,857,99546.680000
2024,1142,855,100001.080000
2024,1142,4,99903.280000
2024,1144,846,89539.500000
2024,1144,832,89640.051724
2024,1121,848,98511.214286
2024,1121,842,98877.839286
2024,1122,815,97038.320000
2024,1125,822,104132.631579
2024,1142,807,99715.540000
2024,1143,844,95988.666667
2024,1143,842,96177.280702
2024,1144,861,95016.538462
2024,1121,830,96574.421053
2024,1121,832,97014.947368
2024,1121,822,99785.214286
2024,1121,840,98209.789474
2024,1122,1,97813.280000
2024,1122,825,98580.200000
2024,1122,858,98980.775510
2024,1125,4,108856.571429
2024,1122,822,99314.040816
2024,1126,822,96530.385965
2024,1127,832,81707.571429
2024,1127,855,83390.080645
2024,1128,857,110291.102564
2024,1128,832,110296.653846
2024,1129,830,90684.671429
2024,1129,1,90754.885714
2024,1129,817,91094.271429
2024,1130,847,80644.651515
2024,1130,852,82525.092308
2024,1131,830,71690.859155
2024,1131,840,72471.885714
2024,1138,852,99366.606557
2024,1135,844,75985.527778
2024,1135,842,76818.633803
2024,1135,817,76994.169014
2024,1135,858,77606.450704
2024,1136,847,85291.358491
2024,1136,817,86022.245283
2024,1136,822,86691.115385
2024,1136,855,86938.115385
2024,1137,857,109372.686275
2024,1137,848,111086.333333
2024,1137,807,111205.333333
2024,1137,842,111670.509804
2024,1137,822,112068.040000
2024,1135,830,75950.208333
2024,1138,840,100002.327869
2024,1139,832,102110.732143
2024,1139,822,104435.854545
2024,1140,830,86131.802817
2024,1140,832,85292.957746
2024,1140,815,87558.342857
2024,1140,861,86904.242857
2024,1142,861,100022.820000
2024,1143,830,95882.859649
2024,1143,847,96042.578947
2024,1143,848,97826.642857
2024,1144,842,90790.534483
2024,1129,855,92774.710145
2024,1123,852,84869.724138
2024,1123,1,85228.400000
2024,1123,848,84769.333333
2024,1124,832,129894.943396
2024,1124,4,130336.566038
2024,1124,844,130001.660377
2024,1124,807,132129.500000
2024,1125,815,108423.464286
2024,1125,832,108688.160714
2024,1126,807,96327.456140
2024,1128,4,113150.105263
2024,1128,855,113826.500000
2024,1142,830,98851.020000
2024,1130,1,80576.015152
2024,1130,832,80776.590909
2024,1130,815,81208.348485
2024,1130,4,81688.061538
2024,1130,855,81780.046154
2024,1131,858,73465.318841
2024,1132,857,95374.769231
2024,1132,855,100030.700000
2024,1132,815,99301.280000
2024,1133,846,84059.000000
2024,1133,825,85902.768116
2024,1134,1,109035.590909
2024,1144,862,91576.245614
2024,1138,1,98997.080645
2024,1138,4,99236.786885
2024,1140,1,85923.661972
2024,1140,825,86189.323944
2024,1140,855,87393.171429
2024,1141,4,111485.202899
2024,1141,842,110680.608696
2024,1141,861,90275.366667
2024,1142,847,98519.380000
2024,1142,852,99775.540000
2024,1142,848,101280.840000
2024,1142,840,100201.420000
2024,1144,855,91413.947368
2024,1138,846,97622.112903
2024,1144,852,91368.929825
2024,1121,858,100464.309091
2024,1122,846,97779.620000
2024,1123,846,83323.224138
2024,1123,4,84617.844828
2024,1123,842,85312.210526
2024,1124,815,129737.754717
2024,1124,858,133390.980769
2024,1125,830,108081.321429
2024,1125,839,109202.964286
2024,1125,852,111046.730769
2024,1126,844,95785.894737
2024,1133,4,85206.414286
2024,1126,832,95811.982456
2024,1127,1,81910.412698
2024,1129,847,90746.342857
2024,1129,846,90740.085714
2024,1130,846,80340.090909
2024,1131,857,71333.859155
2024,1131,842,72176.957746
2024,1132,840,96223.615385
2024,1132,844,97794.745098
2024,1132,807,96207.326923
2024,1132,822,97821.176471
2024,1133,830,84333.400000
2024,1126,815,95868.877193
2024,1133,832,84358.028571
2024,1133,858,86008.405797
2024,1134,844,109217.931818
2024,1134,832,109473.522727
2024,1134,846,109247.500000
2024,1134,839,110218.000000
2024,1134,822,110629.045455
2024,1136,807,86761.480769
2024,1136,861,86076.132075
2024,1137,832,108607.510204
2024,1137,861,111128.392157
2024,1137,852,115903.642857
2024,1136,852,90952.714286
2024,1132,817,97196.000000
2024,1132,839,99154.820000
2024,1133,857,84028.414286
2024,1133,817,85505.985507
2024,1133,839,86129.246377
2024,1133,815,84596.871429
2024,1133,842,86644.090909
2024,1134,825,110537.977273
2024,1135,846,75632.208333
2024,1135,815,76181.402778
2024,1135,822,77839.528571
2024,1136,4,85834.377358
2024,1132,848,96450.884615
2024,1136,840,87004.519231
2024,1137,815,108595.877551
2024,1137,846,110081.372549
2024,1137,1,111184.470588
2024,1138,807,99273.950820
2024,1138,815,99298.278689
2024,1138,842,100190.655738
2024,1138,855,100160.508197
2024,1139,4,103843.000000
2024,1140,807,86550.285714
2024,1140,840,86869.600000
2024,1141,832,130110.500000
2024,1129,822,91263.057143
2024,1126,1,95902.824561
2024,1126,842,96400.596491
2024,1126,848,96946.789474
2024,1126,825,96571.210526
2024,1127,846,81364.714286
2024,1127,844,81478.857143
2024,1127,847,82101.682540
